title	organization	location	mode	duration_weeks	stipend_per_month	description	requirements	req_1	req_2	req_3	req_4	req_5	req_6
Game Development Intern	Paytm	Bangalore	Remote	24	10000	Prototype hardware systems and integrate IoT devices.	Node.js; Community Work; Arduino	Node.js	Community Work	Arduino
Data Science Intern	WWF India	Lucknow	Onsite	8	15000	Develop machine learning models and optimize pipelines.	PowerBI; Cloud; Python; JavaScript; Community Work	PowerBI	Cloud	Python	JavaScript	Community Work
Cloud Computing Intern	Flipkart	Jaipur	Onsite	16	5000	Work with senior mentors on innovative product solutions.	Azure; Finance; Robotics	Azure	Finance	Robotics
Cybersecurity Intern	Ola Cabs	Bangalore	Hybrid	16	20000	Help in sustainability and NGO outreach programs.	Blockchain; JavaScript; SQL; Accounting; Community Work	Blockchain	JavaScript	SQL	Accounting	Community Work
Content Writing Intern	Tesla	Jaipur	Onsite	4	30000	Analyze data trends and provide actionable insights.	PowerBI; Cybersecurity; Azure; Arduino	PowerBI	Cybersecurity	Azure	Arduino
ML Intern	Google	Remote	Remote	16	10000	Help in sustainability and NGO outreach programs.	Blockchain; Robotics; PyTorch; Accounting; JavaScript	Blockchain	Robotics	PyTorch	Accounting	JavaScript
Environmental Intern	Ola Cabs	Pune	Hybrid	24	35000	Support digital campaigns and prepare performance reports.	PyTorch; Data Analysis; JavaScript; Community Work	PyTorch	Data Analysis	JavaScript	Community Work
Marketing Intern	Infosys	Chennai	Onsite	24	5000	Analyze data trends and provide actionable insights.	HTML; Tableau	HTML	Tableau
ML Intern	Ola Cabs	Jaipur	Hybrid	16	30000	Work with senior mentors on innovative product solutions.	AWS; Data Analysis	AWS	Data Analysis
AI Intern	SaveTheChildren	Chandigarh	Onsite	16	40000	Design user-friendly interfaces and conduct UX research.	Digital Marketing; React; Angular; AWS; Finance; Cybersecurity	Digital Marketing	React	Angular	AWS	Finance	Cybersecurity
Content Writing Intern	IIT Madras	Mumbai	Remote	10	10000	Work with senior mentors on innovative product solutions.	Deep Learning; Data Analysis; Finance	Deep Learning	Data Analysis	Finance
Environmental Intern	Flipkart	Chandigarh	Remote	4	10000	Design user-friendly interfaces and conduct UX research.	Azure; PowerBI; SEO; PyTorch; Community Work; Research	Azure	PowerBI	SEO	PyTorch	Community Work	Research
Web Development Intern	Tesla	Bangalore	Remote	12	40000	Design user-friendly interfaces and conduct UX research.	HTML; Sensors; CSS; Community Work	HTML	Sensors	CSS	Community Work
Content Writing Intern	IIT Bombay	Pune	Onsite	8	20000	Assist in real-time project development and research.	Deep Learning; SEO; TensorFlow; Sensors	Deep Learning	SEO	TensorFlow	Sensors
Marketing Intern	Ola Cabs	Chennai	Hybrid	12	35000	Work with senior mentors on innovative product solutions.	PyTorch; Research; Communication; TensorFlow; Blockchain; Machine Learning	PyTorch	Research	Communication	TensorFlow	Blockchain	Machine Learning
Data Science Intern	SaveTheChildren	Pune	Remote	24	8000	Develop machine learning models and optimize pipelines.	Machine Learning; Communication	Machine Learning	Communication
Cloud Computing Intern	Infosys	Hyderabad	Hybrid	8	12000	Assist in real-time project development and research.	Node.js; Tableau	Node.js	Tableau
Embedded Systems Intern	Microsoft	Hyderabad	Hybrid	12	12000	Design user-friendly interfaces and conduct UX research.	Deep Learning; SEO; Node.js	Deep Learning	SEO	Node.js
Business Analyst Intern	Accenture	Chennai	Onsite	10	5000	Design user-friendly interfaces and conduct UX research.	AWS; Cybersecurity; Angular; Research; Accounting	AWS	Cybersecurity	Angular	Research	Accounting
Web Development Intern	Flipkart	Kolkata	Hybrid	4	25000	Develop machine learning models and optimize pipelines.	Sensors; Finance	Sensors	Finance
Data Science Intern	SaveTheChildren	Pune	Onsite	16	20000	Prototype hardware systems and integrate IoT devices.	SQL; TensorFlow; HTML; Cloud	SQL	TensorFlow	HTML	Cloud
ML Intern	IIT Madras	Delhi	Onsite	10	5000	Design user-friendly interfaces and conduct UX research.	Sensors; Cloud; SQL	Sensors	Cloud	SQL
Game Development Intern	TCS	Hyderabad	Remote	10	8000	Prototype hardware systems and integrate IoT devices.	Arduino; AWS; Data Analysis; Communication; PowerBI	Arduino	AWS	Data Analysis	Communication	PowerBI
Blockchain Intern	Accenture	Bangalore	Remote	8	25000	Prototype hardware systems and integrate IoT devices.	Community Work; SQL; Accounting; TensorFlow; Finance	Community Work	SQL	Accounting	TensorFlow	Finance
Robotics Intern	Adobe	Lucknow	Onsite	6	15000	Help in sustainability and NGO outreach programs.	PowerBI; HTML; Accounting	PowerBI	HTML	Accounting
Finance Intern	Zomato	Bangalore	Remote	8	40000	Assist in real-time project development and research.	Robotics; Machine Learning; Java; Azure; AWS; Data Analysis	Robotics	Machine Learning	Java	Azure	AWS	Data Analysis
Finance Intern	Microsoft	Chennai	Hybrid	6	40000	Design user-friendly interfaces and conduct UX research.	JavaScript; CSS; Research; Arduino	JavaScript	CSS	Research	Arduino
Blockchain Intern	IIT Madras	Lucknow	Onsite	10	15000	Assist in real-time project development and research.	Angular; PowerBI; Digital Marketing	Angular	PowerBI	Digital Marketing
AI Intern	TCS	Lucknow	Onsite	10	8000	Design user-friendly interfaces and conduct UX research.	Communication; AWS; Azure; CSS	Communication	AWS	Azure	CSS
Data Science Intern	Adobe	Remote	Hybrid	4	15000	Prototype hardware systems and integrate IoT devices.	Digital Marketing; SQL; TensorFlow	Digital Marketing	SQL	TensorFlow
Content Writing Intern	Adobe	Chandigarh	Hybrid	8	10000	Help in sustainability and NGO outreach programs.	Java; Blockchain	Java	Blockchain
Data Science Intern	TCS	Bangalore	Remote	6	35000	Develop machine learning models and optimize pipelines.	React; PyTorch; Cloud	React	PyTorch	Cloud
Cloud Computing Intern	Ola Cabs	Lucknow	Remote	16	20000	Analyze data trends and provide actionable insights.	Azure; AWS; Blockchain; JavaScript	Azure	AWS	Blockchain	JavaScript
Game Development Intern	Zomato	Remote	Onsite	10	40000	Prototype hardware systems and integrate IoT devices.	Java; Accounting	Java	Accounting
Cybersecurity Intern	Wipro	Hyderabad	Hybrid	16	15000	Help in sustainability and NGO outreach programs.	Cloud; Angular; Python; Azure	Cloud	Angular	Python	Azure
Marketing Intern	Paytm	Chandigarh	Hybrid	12	15000	Analyze data trends and provide actionable insights.	Python; Machine Learning; Deep Learning; Accounting; Azure; SEO	Python	Machine Learning	Deep Learning	Accounting	Azure	SEO
AI Intern	Microsoft	Jaipur	Onsite	24	35000	Support digital campaigns and prepare performance reports.	Finance; React; Tableau; Blockchain; Azure; Accounting	Finance	React	Tableau	Blockchain	Azure	Accounting
Data Science Intern	IIT Bombay	Pune	Remote	24	25000	Design user-friendly interfaces and conduct UX research.	Blockchain; Machine Learning; Cloud	Blockchain	Machine Learning	Cloud
Game Development Intern	Paytm	Ahmedabad	Onsite	4	15000	Prototype hardware systems and integrate IoT devices.	CSS; Blockchain; Machine Learning; JavaScript	CSS	Blockchain	Machine Learning	JavaScript
Cloud Computing Intern	TCS	Mumbai	Hybrid	8	10000	Work with senior mentors on innovative product solutions.	Deep Learning; Accounting; AWS; Communication; Azure; PyTorch	Deep Learning	Accounting	AWS	Communication	Azure	PyTorch
AI Intern	IIT Madras	Delhi	Hybrid	4	35000	Design user-friendly interfaces and conduct UX research.	Data Analysis; Deep Learning; Java	Data Analysis	Deep Learning	Java
Finance Intern	Accenture	Bangalore	Remote	16	30000	Develop machine learning models and optimize pipelines.	TensorFlow; Research; React; Sensors	TensorFlow	Research	React	Sensors
Blockchain Intern	IIT Bombay	Ahmedabad	Hybrid	4	10000	Support digital campaigns and prepare performance reports.	Sensors; SEO; Blockchain	Sensors	SEO	Blockchain
Finance Intern	Google	Hyderabad	Onsite	6	25000	Help in sustainability and NGO outreach programs.	AWS; Node.js; C++	AWS	Node.js	C++
Environmental Intern	Adobe	Chandigarh	Remote	6	40000	Help in sustainability and NGO outreach programs.	TensorFlow; Sensors; Azure	TensorFlow	Sensors	Azure
Blockchain Intern	WWF India	Lucknow	Onsite	8	12000	Prototype hardware systems and integrate IoT devices.	Deep Learning; React; Research; Communication; Sensors	Deep Learning	React	Research	Communication	Sensors
Web Development Intern	SaveTheChildren	Delhi	Onsite	12	30000	Help in sustainability and NGO outreach programs.	Blockchain; CSS; Machine Learning	Blockchain	CSS	Machine Learning
Content Writing Intern	Flipkart	Bangalore	Onsite	12	20000	Assist in real-time project development and research.	HTML; Tableau; SQL; Community Work; TensorFlow	HTML	Tableau	SQL	Community Work	TensorFlow
Environmental Intern	Tesla	Chandigarh	Onsite	16	25000	Develop machine learning models and optimize pipelines.	Finance; Sensors	Finance	Sensors
Blockchain Intern	Adobe	Chandigarh	Hybrid	6	5000	Prototype hardware systems and integrate IoT devices.	TensorFlow; Finance; Machine Learning; JavaScript	TensorFlow	Finance	Machine Learning	JavaScript
ML Intern	SaveTheChildren	Delhi	Onsite	12	25000	Assist in real-time project development and research.	Azure; Machine Learning; Angular; Accounting	Azure	Machine Learning	Angular	Accounting
Robotics Intern	Flipkart	Chandigarh	Remote	16	25000	Support digital campaigns and prepare performance reports.	TensorFlow; Cloud; Azure; Machine Learning; Sensors; SQL	TensorFlow	Cloud	Azure	Machine Learning	Sensors	SQL
Finance Intern	Flipkart	Jaipur	Hybrid	10	15000	Help in sustainability and NGO outreach programs.	Accounting; Tableau	Accounting	Tableau
Cybersecurity Intern	Wipro	Kolkata	Onsite	10	20000	Help in sustainability and NGO outreach programs.	AWS; Cloud; JavaScript; Angular	AWS	Cloud	JavaScript	Angular
Blockchain Intern	Amazon	Chandigarh	Remote	6	20000	Work with senior mentors on innovative product solutions.	Research; PowerBI; React	Research	PowerBI	React
Game Development Intern	SaveTheChildren	Remote	Remote	12	35000	Assist in real-time project development and research.	Java; Machine Learning	Java	Machine Learning
Environmental Intern	IIT Bombay	Chandigarh	Remote	10	25000	Develop machine learning models and optimize pipelines.	Cloud; Azure; Research; PyTorch; Python	Cloud	Azure	Research	PyTorch	Python
Cloud Computing Intern	Accenture	Lucknow	Hybrid	6	35000	Prototype hardware systems and integrate IoT devices.	Research; Finance; Python; Sensors	Research	Finance	Python	Sensors
Cloud Computing Intern	Infosys	Hyderabad	Hybrid	6	35000	Assist in real-time project development and research.	HTML; Tableau; Accounting; Deep Learning; Digital Marketing	HTML	Tableau	Accounting	Deep Learning	Digital Marketing
ML Intern	Zomato	Remote	Onsite	10	25000	Assist in real-time project development and research.	Cybersecurity; Data Analysis; Azure	Cybersecurity	Data Analysis	Azure
Cloud Computing Intern	Google	Jaipur	Hybrid	6	8000	Prototype hardware systems and integrate IoT devices.	Azure; Community Work; Machine Learning; Blockchain; PowerBI	Azure	Community Work	Machine Learning	Blockchain	PowerBI
Cloud Computing Intern	WWF India	Remote	Onsite	12	10000	Develop machine learning models and optimize pipelines.	Finance; Java; C++	Finance	Java	C++
Data Science Intern	WWF India	Pune	Remote	4	20000	Support digital campaigns and prepare performance reports.	PowerBI; Communication; Research; Blockchain; Tableau	PowerBI	Communication	Research	Blockchain	Tableau
Robotics Intern	Adobe	Jaipur	Remote	12	35000	Prototype hardware systems and integrate IoT devices.	HTML; Sensors; JavaScript; Finance; Accounting	HTML	Sensors	JavaScript	Finance	Accounting
ML Intern	Tesla	Kolkata	Hybrid	16	5000	Develop machine learning models and optimize pipelines.	SQL; Data Analysis; Cloud	SQL	Data Analysis	Cloud
Robotics Intern	Infosys	Delhi	Hybrid	10	8000	Prototype hardware systems and integrate IoT devices.	Data Analysis; Deep Learning; PowerBI; Digital Marketing; PyTorch	Data Analysis	Deep Learning	PowerBI	Digital Marketing	PyTorch
Finance Intern	Amazon	Ahmedabad	Hybrid	24	30000	Develop machine learning models and optimize pipelines.	Tableau; PowerBI; JavaScript; Community Work; SEO	Tableau	PowerBI	JavaScript	Community Work	SEO
ML Intern	OpenAI	Lucknow	Remote	24	10000	Support digital campaigns and prepare performance reports.	Machine Learning; Sensors; Tableau; Accounting	Machine Learning	Sensors	Tableau	Accounting
Web Development Intern	Infosys	Ahmedabad	Remote	6	30000	Work with senior mentors on innovative product solutions.	Azure; SEO; SQL; CSS; Machine Learning	Azure	SEO	SQL	CSS	Machine Learning
AI Intern	SaveTheChildren	Remote	Hybrid	8	12000	Design user-friendly interfaces and conduct UX research.	Deep Learning; PyTorch; Cybersecurity	Deep Learning	PyTorch	Cybersecurity
Cloud Computing Intern	TCS	Delhi	Onsite	4	25000	Prototype hardware systems and integrate IoT devices.	TensorFlow; Cybersecurity; Python; Communication; Community Work; Sensors	TensorFlow	Cybersecurity	Python	Communication	Community Work	Sensors
Game Development Intern	OpenAI	Delhi	Hybrid	12	35000	Design user-friendly interfaces and conduct UX research.	PowerBI; C++; TensorFlow; Data Analysis; Java	PowerBI	C++	TensorFlow	Data Analysis	Java
Blockchain Intern	Amazon	Hyderabad	Hybrid	6	8000	Support digital campaigns and prepare performance reports.	Python; Digital Marketing; JavaScript; Azure; PowerBI	Python	Digital Marketing	JavaScript	Azure	PowerBI
Game Development Intern	Infosys	Delhi	Hybrid	8	15000	Analyze data trends and provide actionable insights.	Sensors; PowerBI; Blockchain; React; Java; TensorFlow	Sensors	PowerBI	Blockchain	React	Java	TensorFlow
Content Writing Intern	IIT Madras	Hyderabad	Remote	24	15000	Analyze data trends and provide actionable insights.	Community Work; Arduino; PowerBI; Digital Marketing; Blockchain; Java	Community Work	Arduino	PowerBI	Digital Marketing	Blockchain	Java
Business Analyst Intern	TCS	Ahmedabad	Remote	6	35000	Analyze data trends and provide actionable insights.	Research; Accounting; Community Work	Research	Accounting	Community Work
Finance Intern	Ola Cabs	Ahmedabad	Remote	12	10000	Support digital campaigns and prepare performance reports.	Communication; Java; Cloud; Blockchain; Community Work; React	Communication	Java	Cloud	Blockchain	Community Work	React
Content Writing Intern	Paytm	Jaipur	Hybrid	6	40000	Design user-friendly interfaces and conduct UX research.	PowerBI; Azure; HTML; Data Analysis; Cloud	PowerBI	Azure	HTML	Data Analysis	Cloud
Data Science Intern	Microsoft	Hyderabad	Hybrid	4	40000	Work with senior mentors on innovative product solutions.	Deep Learning; SQL; Data Analysis	Deep Learning	SQL	Data Analysis
Marketing Intern	Adobe	Kolkata	Remote	6	10000	Prototype hardware systems and integrate IoT devices.	Community Work; Node.js; HTML; Research	Community Work	Node.js	HTML	Research
UI/UX Intern	OpenAI	Chennai	Remote	6	25000	Work with senior mentors on innovative product solutions.	Robotics; TensorFlow; Accounting; SEO; Machine Learning	Robotics	TensorFlow	Accounting	SEO	Machine Learning
Robotics Intern	Ola Cabs	Pune	Hybrid	10	15000	Help in sustainability and NGO outreach programs.	Finance; SEO; Java; Data Analysis	Finance	SEO	Java	Data Analysis
Game Development Intern	IIT Bombay	Ahmedabad	Remote	10	15000	Assist in real-time project development and research.	Data Analysis; Cloud	Data Analysis	Cloud
Blockchain Intern	Zomato	Mumbai	Remote	10	15000	Work with senior mentors on innovative product solutions.	Tableau; SQL; Cloud; Data Analysis; PowerBI	Tableau	SQL	Cloud	Data Analysis	PowerBI
Data Science Intern	Ola Cabs	Remote	Remote	10	35000	Assist in real-time project development and research.	PowerBI; Machine Learning; Angular; HTML; Research	PowerBI	Machine Learning	Angular	HTML	Research
Finance Intern	Zomato	Kolkata	Hybrid	6	25000	Work with senior mentors on innovative product solutions.	Java; Community Work; TensorFlow; Blockchain; Angular	Java	Community Work	TensorFlow	Blockchain	Angular
Robotics Intern	Ola Cabs	Chennai	Remote	6	30000	Help in sustainability and NGO outreach programs.	Data Analysis; React; Communication; Sensors	Data Analysis	React	Communication	Sensors
AI Intern	TCS	Ahmedabad	Onsite	6	20000	Design user-friendly interfaces and conduct UX research.	Data Analysis; C++; AWS; Research	Data Analysis	C++	AWS	Research
Content Writing Intern	Accenture	Mumbai	Hybrid	8	12000	Develop machine learning models and optimize pipelines.	Node.js; Deep Learning; SQL; AWS; Data Analysis; SEO	Node.js	Deep Learning	SQL	AWS	Data Analysis	SEO
Blockchain Intern	Infosys	Kolkata	Remote	16	15000	Assist in real-time project development and research.	TensorFlow; Community Work; Digital Marketing; Sensors; C++	TensorFlow	Community Work	Digital Marketing	Sensors	C++
Cybersecurity Intern	SaveTheChildren	Jaipur	Onsite	16	5000	Prototype hardware systems and integrate IoT devices.	Tableau; JavaScript	Tableau	JavaScript
Web Development Intern	TCS	Kolkata	Onsite	24	35000	Support digital campaigns and prepare performance reports.	Tableau; SQL	Tableau	SQL
Embedded Systems Intern	Ola Cabs	Ahmedabad	Onsite	8	15000	Work with senior mentors on innovative product solutions.	Cloud; CSS	Cloud	CSS
Web Development Intern	Tesla	Remote	Remote	6	40000	Help in sustainability and NGO outreach programs.	Deep Learning; Cloud; Accounting; Community Work; Communication; Digital Marketing	Deep Learning	Cloud	Accounting	Community Work	Communication	Digital Marketing
Marketing Intern	SaveTheChildren	Hyderabad	Remote	6	15000	Help in sustainability and NGO outreach programs.	Robotics; Arduino	Robotics	Arduino
ML Intern	Amazon	Pune	Remote	8	25000	Develop machine learning models and optimize pipelines.	Node.js; Data Analysis; Azure; AWS; React	Node.js	Data Analysis	Azure	AWS	React
Robotics Intern	WWF India	Chandigarh	Hybrid	4	5000	Help in sustainability and NGO outreach programs.	HTML; Deep Learning	HTML	Deep Learning
Environmental Intern	OpenAI	Jaipur	Onsite	12	30000	Work with senior mentors on innovative product solutions.	Cloud; CSS; Arduino; Python; AWS	Cloud	CSS	Arduino	Python	AWS
Web Development Intern	Paytm	Remote	Remote	6	25000	Work with senior mentors on innovative product solutions.	PowerBI; Data Analysis; Node.js; Azure; Accounting; PyTorch	PowerBI	Data Analysis	Node.js	Azure	Accounting	PyTorch
UI/UX Intern	Ola Cabs	Delhi	Hybrid	12	12000	Develop machine learning models and optimize pipelines.	JavaScript; Tableau; Research	JavaScript	Tableau	Research
AI Intern	Ola Cabs	Remote	Onsite	10	30000	Analyze data trends and provide actionable insights.	Tableau; React	Tableau	React
Web Development Intern	WWF India	Pune	Remote	4	30000	Help in sustainability and NGO outreach programs.	Robotics; Node.js; TensorFlow; JavaScript; React	Robotics	Node.js	TensorFlow	JavaScript	React
Cloud Computing Intern	SaveTheChildren	Bangalore	Onsite	24	15000	Assist in real-time project development and research.	Tableau; HTML; Azure; Communication	Tableau	HTML	Azure	Communication
Game Development Intern	Ola Cabs	Chandigarh	Remote	10	35000	Assist in real-time project development and research.	SQL; Community Work; Communication; SEO; JavaScript; AWS	SQL	Community Work	Communication	SEO	JavaScript	AWS
UI/UX Intern	Accenture	Mumbai	Onsite	16	30000	Prototype hardware systems and integrate IoT devices.	Research; PowerBI	Research	PowerBI
Web Development Intern	Flipkart	Chandigarh	Onsite	12	35000	Support digital campaigns and prepare performance reports.	Data Analysis; Research; Tableau; HTML; Robotics	Data Analysis	Research	Tableau	HTML	Robotics
Data Science Intern	Tesla	Kolkata	Remote	16	15000	Prototype hardware systems and integrate IoT devices.	Research; JavaScript; Cybersecurity; Communication; Community Work	Research	JavaScript	Cybersecurity	Communication	Community Work
AI Intern	IIT Bombay	Delhi	Onsite	8	10000	Develop machine learning models and optimize pipelines.	Community Work; React; HTML; Cybersecurity; JavaScript	Community Work	React	HTML	Cybersecurity	JavaScript
Environmental Intern	OpenAI	Hyderabad	Remote	8	12000	Support digital campaigns and prepare performance reports.	Java; C++; Sensors; Digital Marketing	Java	C++	Sensors	Digital Marketing
Environmental Intern	SaveTheChildren	Chennai	Remote	24	15000	Work with senior mentors on innovative product solutions.	HTML; Sensors; Python; Cloud	HTML	Sensors	Python	Cloud
Robotics Intern	WWF India	Chandigarh	Hybrid	6	15000	Support digital campaigns and prepare performance reports.	Finance; CSS	Finance	CSS
ML Intern	Ola Cabs	Kolkata	Onsite	24	30000	Assist in real-time project development and research.	Sensors; SQL; HTML; C++	Sensors	SQL	HTML	C++
Environmental Intern	Paytm	Remote	Hybrid	4	40000	Prototype hardware systems and integrate IoT devices.	AWS; HTML; SQL; PyTorch; TensorFlow	AWS	HTML	SQL	PyTorch	TensorFlow
Marketing Intern	IIT Madras	Chandigarh	Hybrid	12	8000	Design user-friendly interfaces and conduct UX research.	Machine Learning; PyTorch; HTML	Machine Learning	PyTorch	HTML
Marketing Intern	Microsoft	Kolkata	Hybrid	4	30000	Design user-friendly interfaces and conduct UX research.	React; Arduino; Digital Marketing; Accounting; Cloud; Angular	React	Arduino	Digital Marketing	Accounting	Cloud	Angular
Cybersecurity Intern	SaveTheChildren	Ahmedabad	Remote	24	10000	Analyze data trends and provide actionable insights.	Machine Learning; HTML	Machine Learning	HTML
Business Analyst Intern	Google	Pune	Hybrid	10	40000	Analyze data trends and provide actionable insights.	HTML; PyTorch; Digital Marketing	HTML	PyTorch	Digital Marketing
Business Analyst Intern	Google	Chandigarh	Hybrid	6	15000	Help in sustainability and NGO outreach programs.	HTML; Tableau; Robotics; Node.js; PowerBI; Cloud	HTML	Tableau	Robotics	Node.js	PowerBI	Cloud
Data Science Intern	OpenAI	Chandigarh	Onsite	6	8000	Support digital campaigns and prepare performance reports.	Machine Learning; Research; Tableau	Machine Learning	Research	Tableau
Cloud Computing Intern	Paytm	Chandigarh	Hybrid	6	5000	Assist in real-time project development and research.	Robotics; PyTorch	Robotics	PyTorch
Game Development Intern	Flipkart	Bangalore	Remote	6	35000	Support digital campaigns and prepare performance reports.	Angular; Cybersecurity; Robotics	Angular	Cybersecurity	Robotics
ML Intern	Infosys	Hyderabad	Onsite	8	25000	Help in sustainability and NGO outreach programs.	Digital Marketing; TensorFlow; AWS; SEO; Java; Cloud	Digital Marketing	TensorFlow	AWS	SEO	Java	Cloud
Finance Intern	Infosys	Bangalore	Onsite	12	8000	Prototype hardware systems and integrate IoT devices.	Cybersecurity; Node.js; Research; SQL	Cybersecurity	Node.js	Research	SQL
Embedded Systems Intern	Accenture	Pune	Hybrid	6	20000	Develop machine learning models and optimize pipelines.	Digital Marketing; PowerBI; Angular; SEO; Deep Learning	Digital Marketing	PowerBI	Angular	SEO	Deep Learning
Web Development Intern	Zomato	Bangalore	Onsite	24	30000	Work with senior mentors on innovative product solutions.	Deep Learning; Tableau	Deep Learning	Tableau
Finance Intern	IIT Madras	Chandigarh	Remote	16	25000	Design user-friendly interfaces and conduct UX research.	AWS; Digital Marketing; Cybersecurity	AWS	Digital Marketing	Cybersecurity
Cybersecurity Intern	Infosys	Jaipur	Onsite	8	20000	Assist in real-time project development and research.	SQL; Community Work	SQL	Community Work
Blockchain Intern	Ola Cabs	Pune	Remote	6	5000	Design user-friendly interfaces and conduct UX research.	Deep Learning; Community Work; HTML; JavaScript	Deep Learning	Community Work	HTML	JavaScript
Marketing Intern	Flipkart	Chandigarh	Onsite	6	5000	Help in sustainability and NGO outreach programs.	Arduino; AWS; PowerBI; Cloud	Arduino	AWS	PowerBI	Cloud
Blockchain Intern	IIT Madras	Bangalore	Hybrid	6	20000	Work with senior mentors on innovative product solutions.	CSS; Deep Learning; Data Analysis; Finance	CSS	Deep Learning	Data Analysis	Finance
Embedded Systems Intern	OpenAI	Kolkata	Onsite	6	12000	Analyze data trends and provide actionable insights.	Cloud; Deep Learning; CSS; Communication; Sensors; Accounting	Cloud	Deep Learning	CSS	Communication	Sensors	Accounting
Robotics Intern	Accenture	Hyderabad	Hybrid	10	10000	Help in sustainability and NGO outreach programs.	Node.js; Robotics; Blockchain; CSS; Digital Marketing	Node.js	Robotics	Blockchain	CSS	Digital Marketing
Business Analyst Intern	WWF India	Delhi	Hybrid	10	20000	Analyze data trends and provide actionable insights.	SEO; Cybersecurity; Tableau; Finance; Angular	SEO	Cybersecurity	Tableau	Finance	Angular
ML Intern	Flipkart	Hyderabad	Hybrid	4	20000	Analyze data trends and provide actionable insights.	SQL; Python; SEO; Angular; Azure	SQL	Python	SEO	Angular	Azure
Cybersecurity Intern	Wipro	Bangalore	Hybrid	8	30000	Work with senior mentors on innovative product solutions.	Research; React; Tableau	Research	React	Tableau
Business Analyst Intern	Tesla	Remote	Hybrid	6	12000	Analyze data trends and provide actionable insights.	SEO; Data Analysis	SEO	Data Analysis
Environmental Intern	Flipkart	Pune	Hybrid	12	20000	Develop machine learning models and optimize pipelines.	Cloud; Node.js; Blockchain	Cloud	Node.js	Blockchain
Business Analyst Intern	WWF India	Pune	Onsite	10	40000	Help in sustainability and NGO outreach programs.	SEO; JavaScript; Cybersecurity; Sensors; Arduino	SEO	JavaScript	Cybersecurity	Sensors	Arduino
Blockchain Intern	Amazon	Ahmedabad	Remote	24	20000	Work with senior mentors on innovative product solutions.	Arduino; SQL; Research; Accounting; Data Analysis	Arduino	SQL	Research	Accounting	Data Analysis
Cloud Computing Intern	Wipro	Chennai	Hybrid	4	30000	Help in sustainability and NGO outreach programs.	Communication; Node.js; CSS; JavaScript; SEO; Python	Communication	Node.js	CSS	JavaScript	SEO	Python
UI/UX Intern	Google	Jaipur	Onsite	12	12000	Analyze data trends and provide actionable insights.	Java; Communication	Java	Communication
Blockchain Intern	WWF India	Hyderabad	Hybrid	16	20000	Help in sustainability and NGO outreach programs.	Azure; Communication; Python	Azure	Communication	Python
Data Science Intern	Google	Pune	Hybrid	6	30000	Support digital campaigns and prepare performance reports.	Cybersecurity; Accounting	Cybersecurity	Accounting
Cybersecurity Intern	Tesla	Lucknow	Onsite	8	25000	Design user-friendly interfaces and conduct UX research.	CSS; Research	CSS	Research
Finance Intern	Microsoft	Chandigarh	Hybrid	10	25000	Work with senior mentors on innovative product solutions.	Community Work; Tableau	Community Work	Tableau
Game Development Intern	Accenture	Pune	Hybrid	6	25000	Support digital campaigns and prepare performance reports.	JavaScript; Community Work	JavaScript	Community Work
Data Science Intern	IIT Bombay	Hyderabad	Onsite	4	20000	Help in sustainability and NGO outreach programs.	SQL; Machine Learning; AWS; HTML	SQL	Machine Learning	AWS	HTML
Content Writing Intern	Infosys	Chandigarh	Hybrid	6	25000	Work with senior mentors on innovative product solutions.	Research; Blockchain; Tableau	Research	Blockchain	Tableau
Marketing Intern	Google	Mumbai	Onsite	24	30000	Develop machine learning models and optimize pipelines.	Communication; Java; Accounting	Communication	Java	Accounting
UI/UX Intern	Google	Chandigarh	Hybrid	8	30000	Analyze data trends and provide actionable insights.	Communication; HTML; React; Finance; Machine Learning	Communication	HTML	React	Finance	Machine Learning
AI Intern	Tesla	Kolkata	Hybrid	4	30000	Prototype hardware systems and integrate IoT devices.	Blockchain; Python; SEO; Communication	Blockchain	Python	SEO	Communication
Robotics Intern	Accenture	Hyderabad	Remote	16	15000	Support digital campaigns and prepare performance reports.	Tableau; Python; CSS; React; Communication; Azure	Tableau	Python	CSS	React	Communication	Azure
Finance Intern	SaveTheChildren	Remote	Remote	16	10000	Analyze data trends and provide actionable insights.	Machine Learning; Digital Marketing; Node.js	Machine Learning	Digital Marketing	Node.js
Environmental Intern	SaveTheChildren	Hyderabad	Hybrid	24	40000	Assist in real-time project development and research.	TensorFlow; Python; Deep Learning; Tableau	TensorFlow	Python	Deep Learning	Tableau
Content Writing Intern	Accenture	Bangalore	Hybrid	12	15000	Develop machine learning models and optimize pipelines.	Azure; TensorFlow	Azure	TensorFlow
Robotics Intern	Infosys	Jaipur	Remote	16	40000	Develop machine learning models and optimize pipelines.	Sensors; HTML; SEO; Robotics; Java	Sensors	HTML	SEO	Robotics	Java
Content Writing Intern	Flipkart	Hyderabad	Hybrid	12	15000	Help in sustainability and NGO outreach programs.	Research; Angular; Finance	Research	Angular	Finance
Blockchain Intern	WWF India	Ahmedabad	Hybrid	12	12000	Help in sustainability and NGO outreach programs.	Digital Marketing; Community Work; Angular	Digital Marketing	Community Work	Angular
Environmental Intern	IIT Bombay	Remote	Hybrid	24	25000	Develop machine learning models and optimize pipelines.	SEO; AWS; Sensors; Deep Learning; Azure; Finance	SEO	AWS	Sensors	Deep Learning	Azure	Finance
